No,Date,Time,PA of Inning,Pitch of PA,Pitcher,Pitcher ID,Pitcher Handedness,Pitcher Team,Batter,Batter ID,Batter Handedness,Batter Team,Pitch Set,Col15,Top/Bottom,Col17,Col18,Col19,Pitch Type,Col21,Pitch Call,Col23,Col24,Col25,Col26,Col27,Notes,Pitch Speed [mph],Pitch Launch (V) [°],Pitch Launch (H) [°],Pitch Spin [rpm],Pitch Spin Direction [°],Pitch Spin Tilt,Pitch Release Height [ft],Pitch Release Side [ft],Pitch Extension [ft],Pitch Break (V) [in],Pitch Break Ind (V) [in],Pitch Break (H) [in],Pitch Strike Zone - Height [ft],Pitch Strike Zone - Offset [ft],Pitch Zone Speed [mph],Pitch Approach (V) [°],Pitch Approach (H) [°],Pitch Time [s],Hit Ball Speed [mph],Hit Ball Launch (V) [°],Hit Ball Launch (H) [°],Hit Spin [rpm],Col51,Col52,Col53,Hit Carry Distance [ft],Col55,Col56,Hit Ball Flight Time [s],pfxx [in],pfxz [in],x0 [ft],y0 [ft],z0 [ft],vx0 [ft/s],vy0 [ft/s],vz0 [ft/s],ax [ft/s²],ay [ft/s²],az [ft/s²],Home Team,Away Team,Col71,Col72,Col73,Col74,GUID,px [ft],pz [ft],Supervisor
76,9/11/2021,15:21:31,0,0,Liam Doyle,{AB554327-ED44-41F5-A769-01385A4C432C},L,Purple,Ryan  Cote,{495BA28B-0DB6-4B5B-9549-58CA72CE4A2F},R,Black,-,,Bottom,,,,,,,,,,,,,86.46,1.803,1.798,1963,114.783,9:45,5.81,-0.392,7.934,-32.007,1.569,-5.987,4.754,0.715,78.412,-4.468,0.624,0.424,,,,,,,,,,,,4.035,1.057,0.312,50.001,5.884,-3.839,-125.85,3.362,6.411,27.724,-30.495,Black,Purple,,,,,{833C0E6B-B0AF-4161-AAB3-E8480B86417A},-0.715,4.754,
77,9/11/2021,15:21:43,0,0,Liam Doyle,{AB554327-ED44-41F5-A769-01385A4C432C},L,Purple,Ryan  Cote,{495BA28B-0DB6-4B5B-9549-58CA72CE4A2F},R,Black,-,,Bottom,,,,,,,,,,,,,87.51,-0.535,2.179,2006,151.226,11:00,6.174,-0.441,7.976,-14.874,17.684,-10.533,4.457,0.627,78.651,-3.468,0.1,0.42,,,,,,,,,,,,6.894,11.39,0.347,50.001,6.148,-4.661,-127.639,-1.47,11.142,31.219,-13.765,Black,Purple,,,,,{0DFED491-F9F2-4E5B-91EF-1A7132E1A45C},-0.627,4.457,
78,9/11/2021,15:21:57,0,0,Liam Doyle,{AB554327-ED44-41F5-A769-01385A4C432C},L,Purple,Ryan  Cote,{495BA28B-0DB6-4B5B-9549-58CA72CE4A2F},R,Black,-,,Bottom,,,,,,,,,,,,,73.148,4.322,2.326,2076,3.583,6:00,4.886,-0.722,7.612,-62.589,-14.9,-0.863,3.563,1.298,67.382,-7.764,2.159,0.503,,,,,,,,,,,,1.135,-9.12,0.605,50.001,5.089,-4.309,-106.448,6.935,1.303,18.074,-42.65,Black,Purple,,,,,{7D4DFDD7-47D8-4DAA-8CA9-DFAB04D78CF9},-1.298,3.563,
79,9/11/2021,15:22:09,0,0,Liam Doyle,{AB554327-ED44-41F5-A769-01385A4C432C},L,Purple,Ryan  Cote,{495BA28B-0DB6-4B5B-9549-58CA72CE4A2F},R,Black,-,,Bottom,,,,,,,,,,,,,86.252,1.2,2.658,2052,85.73,8:45,5.497,-1.216,8.029,-36.392,-2.796,-18.53,3.536,-0.39,77.947,-5.955,-0.996,0.426,,,,,,,,,,,,11.712,-1.211,1.105,50.001,5.543,-5.495,-125.571,1.978,18.397,29.26,-34.076,Black,Purple,,,,,{E6DA35C2-6D21-4D6A-8FC4-EC901B71C12A},0.39,3.536,
80,9/11/2021,15:22:23,0,0,Liam Doyle,{AB554327-ED44-41F5-A769-01385A4C432C},L,Purple,Ryan  Cote,{495BA28B-0DB6-4B5B-9549-58CA72CE4A2F},R,Black,-,,Bottom,,,,,,,,,,,,,89.399,0.738,1.307,2103,94.71,9:15,6.131,-0.87,7.949,-31.63,-0.145,-13.042,4.154,-0.79,80.849,-5.462,-1.256,0.412,,,,,,,,,,,,8.015,0.393,0.814,50.001,6.158,-2.713,-129.875,1.065,13.523,30.265,-31.511,Black,Purple,,,,,{6C1CD86D-DFC2-4794-8D17-D861B357BABD},0.79,4.154,
81,9/11/2021,15:22:48,0,0,Liam Doyle,{AB554327-ED44-41F5-A769-01385A4C432C},L,Purple,Ryan  Cote,{495BA28B-0DB6-4B5B-9549-58CA72CE4A2F},R,Black,-,,Bottom,,,,,,,,,,,,,85.207,1.654,3.814,1756,115.428,9:45,5.697,-0.806,8.037,-23.742,10.802,-25.427,5.196,0.478,77.052,-3.007,-1.18,0.43,,,,,,,,,,,,16.028,6.522,0.646,50.001,5.764,-7.802,-123.845,3.161,24.666,26.826,-22.137,Black,Purple,,,,,{AF1B1FF7-ABC2-4BB4-AB59-71F8C4FD6293},-0.478,5.196,
82,9/11/2021,15:23:05,0,0,Liam Doyle,{AB554327-ED44-41F5-A769-01385A4C432C},L,Purple,Ryan  Cote,{495BA28B-0DB6-4B5B-9549-58CA72CE4A2F},R,Black,-,,Bottom,,,,,,,,,,,,,85.857,1.515,3.867,2004,49.359,7:45,5.04,-0.558,8.137,-43.476,-9.539,-9.619,2.767,2.084,77.884,-7.02,1.974,0.427,,,,,,,,,,,,6.863,-5.325,0.4,50.001,5.095,-8.264,-124.717,2.555,10.676,27.95,-40.458,Black,Purple,,,,,{23452CA0-0303-47D2-A9A7-6AEC4A4587C7},-2.084,2.767,
83,9/11/2021,15:23:21,0,0,Liam Doyle,{AB554327-ED44-41F5-A769-01385A4C432C},L,Purple,Ryan  Cote,{495BA28B-0DB6-4B5B-9549-58CA72CE4A2F},R,Black,-,,Bottom,,,,,,,,,,,,,85.379,-1.915,3.988,1999,120.791,10:00,6.515,-0.982,7.813,-20.242,14.319,-26.116,3.11,0.416,77.511,-5.866,-1.125,0.431,,,,,,,,,,,,16.389,9.642,0.8,50.001,6.421,-8.162,-124.332,-4.558,25.366,27.526,-17.251,Black,Purple,,,,,{1EDACBB6-24EA-4C3C-A161-37DF62713944},-0.416,3.11,
84,9/11/2021,15:23:40,0,0,Liam Doyle,{AB554327-ED44-41F5-A769-01385A4C432C},L,Purple,Ryan  Cote,{495BA28B-0DB6-4B5B-9549-58CA72CE4A2F},R,Black,-,,Bottom,,,,,,,,,,,,,73.543,-0.999,2.19,2020,88.344,9:00,5.988,-0.605,7.61,-49.005,-2.172,-10.516,1.006,0.487,67.293,-10.48,0.131,0.502,,,,,,,,,,,,6.783,0.158,0.497,50.001,5.926,-3.918,-107.319,-2.741,7.773,21.597,-31.993,Black,Purple,,,,,{5B2A1950-F868-4061-866A-5D03369027F3},-0.487,1.006,
85,9/11/2021,15:24:06,0,0,Liam Doyle,{AB554327-ED44-41F5-A769-01385A4C432C},L,Purple,Ryan  Cote,{495BA28B-0DB6-4B5B-9549-58CA72CE4A2F},R,Black,-,,Bottom,,,,,,,,,,,,,87.477,0.082,2.843,2194,101.443,9:30,5.66,-0.67,8.043,-29.754,2.857,-20.191,3.254,0.182,79.397,-5.756,-1.13,0.419,,,,,,,,,,,,12.701,2.362,0.551,50.001,5.658,-5.959,-127.438,-0.361,20.643,29.039,-28.336,Black,Purple,,,,,{EA69A459-D6C1-4087-A0A7-4C9D48A907DE},-0.182,3.254,
86,9/11/2021,15:27:12,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Adam  Wholley,{BFEE6C41-BE0A-42DC-8DBB-A77485E465BD},R,Purple,-,,Top,,,,,,,,,,,,,79.434,0.279,3.479,2085,113.127,9:45,5.58,-1.528,7.918,-33.656,6.356,-18.111,3.025,0.074,72.096,-6.3,-0.071,0.463,,,,,,,,,,,,11.609,4.406,1.375,50.001,5.586,-6.703,-115.422,-0.02,15.508,23.422,-26.288,Black,Purple,,,,,{BE1A7E3D-5BDE-4847-9D61-B455E3FC328E},-0.074,3.025,
87,9/11/2021,15:27:27,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Adam  Wholley,{BFEE6C41-BE0A-42DC-8DBB-A77485E465BD},R,Purple,-,,Top,,,,,,,,,,,,,78.883,1.243,2.375,2105,110.972,9:45,5.782,-1.376,7.729,-35.402,5.377,-18.254,3.947,-0.767,71.219,-5.679,-1.203,0.469,,,,,,,,,,,,11.333,3.636,1.265,50.001,5.834,-4.425,-114.708,1.844,14.866,24.276,-27.405,Black,Purple,,,,,{2EED3B66-F8FE-4DBE-B932-EADE7C0F21CC},0.767,3.947,
88,9/11/2021,15:27:44,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,72.109,1.212,0.574,1603,142.471,10:45,5.05,-0.664,7.987,-38.533,9.517,-8.887,2.92,-0.893,65.115,-6.372,-1.182,0.509,,,,,,,,,,,,5.392,6.359,0.64,50.001,5.096,-0.918,-105.196,1.636,5.919,21.218,-25.193,Black,Purple,,,,,{88B874A7-7A42-4DFA-8A52-D46BB2399216},0.893,2.92,
89,9/11/2021,15:28:01,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,80.982,1.788,3.096,2264,84.514,8:45,5.077,-0.995,7.187,-42.51,-2.921,-15.522,3.156,0.518,73.39,-6.417,0.092,0.461,,,,,,,,,,,,9.755,-1.413,0.821,50.001,5.167,-6.018,-117.58,2.739,13.509,24.533,-34.131,Black,Purple,,,,,{7932414C-2880-45EC-B7BB-108D3576854D},-0.518,3.156,
90,9/11/2021,15:28:28,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,70.953,2.714,0.358,2218,288.506,3:30,5.038,-0.437,7.692,-56.893,-6.689,11.686,2.734,0.858,63.563,-8.471,2.669,0.524,,,,,,,,,,,,-6.647,-3.307,0.417,50.001,5.159,-0.838,-103.47,3.971,-6.954,22.866,-35.634,Black,Purple,,,,,{BF5FB1B6-CFEF-4DC3-B7E1-D1F1D1EA86CE},-0.858,2.734,
91,9/11/2021,15:29:01,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,68.088,1.38,3.746,2281,73.787,8:30,5.228,-1.573,7.671,-62.542,-8.178,-16.553,1.258,0.414,61.069,-10.902,0.464,0.547,,,,,,,,,,,,11.135,-3.366,1.391,50.001,5.282,-6.252,-99.48,1.414,10.685,22.245,-35.404,Black,Purple,,,,,{725B39DB-82E7-49AB-ABA6-FE2CA17E26F0},-0.414,1.258,
92,9/11/2021,15:29:18,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,79.683,-0.311,1.216,2191,163.583,11:30,5.26,-0.582,7.833,-22.746,16.995,-5.484,3.087,0.049,71.788,-4.773,0.138,0.463,,,,,,,,,,,,3.585,10.917,0.526,50.001,5.241,-2.363,-115.963,-1.035,4.799,25.093,-17.56,Black,Purple,,,,,{FA781ED0-39EB-4798-B8EC-F1BC380E08D6},-0.049,3.087,
93,9/11/2021,15:29:37,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,81.241,-0.7,2.587,2223,64.97,8:15,6.062,-0.694,7.856,-42.879,-4.475,-6.639,1.862,1.067,74.028,-9.037,1.286,0.454,,,,,,,,,,,,4.664,-1.579,0.576,50.001,6.021,-5.208,-117.928,-2.218,6.492,24.857,-34.372,Black,Purple,,,,,{290E3F24-4EAC-4815-AC15-988F4FC6A64A},-1.067,1.862,
94,9/11/2021,15:29:54,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,69.217,2.61,1.922,1606,309.073,4:15,5.633,-1.066,7.514,-62.801,-10.058,8.998,2.751,1.415,62.692,-9.638,3.689,0.536,,,,,,,,,,,,-4.474,-5.169,0.963,50.001,5.753,-3.551,-101.257,3.548,-4.501,21.299,-37.374,Black,Purple,,,,,{FE8F43D9-CCD4-4FEA-839A-362A5169D18A},-1.415,2.751,
95,9/11/2021,15:30:11,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Hunter  Chase,{DFB7F1B0-EFF7-46D9-9384-EB6DE7EFDAE9},R,Purple,-,,Top,,,,,,,,,,,,,74.607,0.398,4.447,1695,98.761,9:15,5.339,-1.117,7.797,-43.011,2.474,-27.735,2.112,0.559,67.668,-7.995,-0.992,0.495,79.967,11.173,-0.37,546,,,,158.809,,,1.623,17.538,2.335,0.913,50.001,5.348,-7.969,-108.504,0.029,20.577,21.784,-29.435,Black,Purple,,,,,{AFB0DF70-B41F-4DDD-BA2F-2328841495AB},-0.559,2.112,
96,9/11/2021,15:30:21,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Nate Kearney,{D11169E2-BBCC-4214-84AD-2CD8847A439A},R,Purple,-,,Top,,,,,,,,,,,,,45.709,13.16,5.07,1256,141.332,10:45,5.49,-5.303,7.411,-116.325,15.077,-16.315,,,39.977,-9.276,1.883,,,,,,,,,,,,,11.176,6.955,5.033,50.001,6.184,-5.54,-64.51,13.838,4.582,8.405,-29.323,Black,Purple,,,,,{29FB8F00-FFC1-401B-88E3-6CCC8FFCB7A6},2.078,7.926,
97,9/11/2021,15:30:55,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Nate Kearney,{D11169E2-BBCC-4214-84AD-2CD8847A439A},R,Purple,-,,Top,,,,,,,,,,,,,79.898,-1.107,4.262,2060,79.377,8:45,5.272,-0.638,8.176,-43.5,-4.367,-18.614,0.661,1.605,73.927,-9.551,0.62,0.455,,,,,,,,,,,,12.074,-1.725,0.468,50.001,5.22,-8.362,-116.203,-2.949,16.545,21.32,-34.537,Black,Purple,,,,,{25AE5337-01CB-4192-A5CB-7149152FB37A},-1.605,0.661,
98,9/11/2021,15:31:19,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Nate Kearney,{D11169E2-BBCC-4214-84AD-2CD8847A439A},R,Purple,-,,Top,,,,,,,,,,,,,77.61,-2.455,5.002,2065,119.751,10:00,5.984,-0.811,8.073,-27.895,13.638,-26.107,1.465,1.477,70.908,-7.902,-0.121,0.471,,,,,,,,,,,,16.798,9.512,0.604,50.001,5.875,-9.47,-113,-5.311,21.536,22.209,-19.979,Black,Purple,,,,,{E1EC1090-7AC1-4E01-BC91-608FB8C09519},-1.477,1.465,
99,9/11/2021,15:31:56,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Nate Kearney,{D11169E2-BBCC-4214-84AD-2CD8847A439A},R,Purple,-,,Top,,,,,,,,,,,,,78.235,1.448,2.783,2070,19.614,6:45,5.528,-0.687,7.806,-53.171,-11.616,-3.829,2.394,1.487,72.29,-8.818,2.039,0.469,,,,,,,,,,,,2.951,-6.591,0.557,50.001,5.585,-5.451,-113.569,1.92,3.871,19.91,-40.821,Black,Purple,,,,,{CA2BDBB4-4798-4592-A133-9045C79BBF51},-1.487,2.394,
100,9/11/2021,15:32:11,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Nate Kearney,{D11169E2-BBCC-4214-84AD-2CD8847A439A},R,Purple,-,,Top,,,,,,,,,,,,,67.75,2.934,0.916,2140,315.058,4:30,5.353,-1.243,7.696,-63.649,-7.962,7.651,2.683,0.216,63.602,-9.243,2.389,0.539,90.563,-1.901,23.803,,,,,40.317,,,0.329,-4.186,-5.053,1.196,50.001,5.482,-1.699,-98.499,4.01,-4.193,12.757,-37.236,Black,Purple,,,,,{16C3A056-7C4E-4995-B9DC-326734C5338A},-0.216,2.683,
101,9/11/2021,15:33:56,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Nate Kearney,{D11169E2-BBCC-4214-84AD-2CD8847A439A},R,Purple,-,,Top,,,,,,,,,,,,,72.756,3.371,-0.031,2225,96.653,9:15,6.204,2.973,7.136,-49.159,-0.023,-14.03,5.167,1.775,66.016,-6.111,-2.745,0.513,,,,,,,,,,,,7.928,-0.119,-2.966,50.001,6.387,0.339,-105.737,5.241,8.875,19.895,-32.307,Black,Purple,,,,,{E55B8C26-C589-4A66-BF9D-873C3529DAF8},-1.775,5.167,
102,9/11/2021,15:34:07,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Nate Kearney,{D11169E2-BBCC-4214-84AD-2CD8847A439A},R,Purple,-,,Top,,,,,,,,,,,,,84.285,3.449,-0.106,2210,65.141,8:15,6.007,2.787,7.372,-39.816,-3.897,-6.106,5.806,2.183,77.031,-4.25,-1.288,0.438,,,,,,,,,,,,3.448,-2.607,-2.779,50.001,6.185,0.361,-123.014,6.536,5.266,25.159,-36.155,Black,Purple,,,,,{66596434-51D3-48DF-AEBE-23C99E78D87C},-2.183,5.806,
103,9/11/2021,15:34:18,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Nate Kearney,{D11169E2-BBCC-4214-84AD-2CD8847A439A},R,Purple,-,,Top,,,,,,,,,,,,,85.162,1.991,-1.853,2073,309.865,4:15,6.15,2.821,7.655,-40.023,-4.742,4.456,4.604,1.528,77.561,-5.775,-0.986,0.434,,,,,,,,,,,,-3.092,-2.712,-2.73,50.001,6.24,3.903,-123.471,3.48,-4.762,25.107,-36.351,Black,Purple,,,,,{6D2A16D5-9122-4D8E-BE00-6A4EBBE8BB62},-1.528,4.604,
104,9/11/2021,15:34:28,0,0,Padraig MacSeain,{18F7B130-9FD4-4C73-B6E5-AC7AD9BDD769},R,Black,Nate Kearney,{D11169E2-BBCC-4214-84AD-2CD8847A439A},R,Purple,-,,Top,,,,,,,,,,,,,83.595,1.954,-2.683,2306,199.811,12:45,6.269,2.852,7.459,-32.629,4.077,1.904,5.312,0.592,75.872,-4.374,-2.313,0.443,,,,,,,,,,,,-1.892,2.435,-2.71,50.001,6.364,5.652,-121.495,3.458,-2.807,25.422,-28.561,Black,Purple,,,,,{963E10A2-B987-4DCF-9C87-C738645023B0},-0.592,5.312,
105,9/11/2021,15:34:56,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,85.398,-1.54,0.151,2078,162.729,11:30,6.723,2.434,7.668,-12.119,22.627,-7.342,4.331,1.958,77.946,-3.892,-1.277,0.43,,,,,,,,,,,,4.27,14.039,-2.44,50.001,6.644,-0.178,-124.376,-3.592,6.676,25.388,-10.227,Black,Purple,,,,,{B8177DAF-848A-4D2E-A345-377A1FBB9B98},-1.958,4.331,
106,9/11/2021,15:35:07,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,84.646,-2.232,-2.837,2148,221.677,1:30,6.657,2.955,7.497,-18.581,17.281,16.155,3.095,1.745,77.457,-5.814,0.289,0.436,,,,,,,,,,,,-10.008,10.996,-2.81,50.001,6.535,5.744,-122.862,-5.191,-15.327,23.897,-15.335,Black,Purple,,,,,{19AA5EEC-B0A8-49D9-8CD0-7BD721727F3C},-1.745,3.095,
107,9/11/2021,15:35:33,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,79.671,1.563,-3.7,1969,256.151,2:30,5.742,2.905,7.991,-37.264,2.653,16.005,4.034,0.935,72.197,-5.727,-0.564,0.462,,,,,,,,,,,,-10.439,1.815,-2.746,50.001,5.804,7.192,-115.407,2.524,-13.983,22.835,-29.743,Black,Purple,,,,,{BD8214B8-4C48-410F-89E3-C9DBA85BE81A},-0.935,4.034,
108,9/11/2021,15:35:45,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,85.947,0.881,-0.01,1435,166.428,11:30,6.439,2.47,7.365,-18.345,16.266,-4.189,5.705,2.112,78.257,-2.67,-0.821,0.43,,,,,,,,,,,,2.383,9.63,-2.468,50.001,6.482,0.115,-125.241,1.512,3.771,26.169,-16.936,Black,Purple,,,,,{451F2590-6CE0-4261-8223-DC02C5DAD822},-2.112,5.705,
109,9/11/2021,15:35:57,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,85.703,1.674,0.759,2151,96.851,9:15,5.628,2.804,7.605,-33.742,0.703,-13.188,4.321,2.387,78.756,-4.86,-1.799,0.428,,,,,,,,,,,,7.777,0.45,-2.839,50.001,5.705,-1.381,-125.083,2.945,12.342,24.827,-31.46,Black,Purple,,,,,{6B3F1198-43AB-4A65-B300-3ABE04838E44},-2.387,4.321,
110,9/11/2021,15:36:09,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,84.651,1.216,0.546,2144,84.998,8:45,5.99,2.003,7.735,-37.516,-2.403,-14.514,3.953,1.283,77.453,-6.081,-2.287,0.433,78.054,21.129,-22.3,326,,,,250.897,,,2.975,8.547,-1.095,-2.026,50.001,6.04,-0.89,-123.565,1.88,13.133,26.026,-33.857,Black,Purple,,,,,{D55B56B7-D32B-4726-B628-C7F93228210B},-1.283,3.953,
111,9/11/2021,15:36:18,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,Purple,,,,,{C92E6CEC-E661-4D24-8A5D-2B497AAF7E2E},,,
112,9/11/2021,15:36:35,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,86.586,-1.271,-3.812,2174,192.178,12:30,6.612,3.14,7.638,-9.65,24.474,5.493,4.663,0.17,78.795,-3.144,-2.748,0.426,,,,,,,,,,,,-4.227,14.968,-2.951,50.001,6.546,8.254,-125.586,-2.995,-6.746,25.595,-8.286,Black,Purple,,,,,{6FC963CC-04E2-4A96-A701-6A76D799E4EA},-0.17,4.663,
113,9/11/2021,15:36:46,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,85.306,-1.677,-3.768,2295,225.98,1:30,6.325,3.223,7.956,-26.042,8.693,9.844,2.655,0.676,78.29,-6.73,-1.851,0.429,,,,,,,,,,,,-6.74,5.985,-3.058,50.001,6.246,7.971,-123.788,-4.114,-10.489,24.012,-22.86,Black,Purple,,,,,{1AD29F93-8E3B-4F1A-803D-E995F14FF867},-0.676,2.655,
114,9/11/2021,15:37:03,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,85.57,0.167,-3.701,2335,234.999,1:45,6.071,3.232,7.652,-27.358,7.668,13.144,3.941,1,76.626,-5.184,-1.128,0.435,,,,,,,,,,,,-8.822,5.247,-3.051,50.001,6.073,7.747,-123.86,-0.191,-13.45,29.009,-24.174,Black,Purple,,,,,{7FF0E632-7AFD-43C6-94D0-ABDBB8E99E39},-1,3.941,
115,9/11/2021,15:37:16,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,73.865,2.014,-3.032,2320,28.012,7:00,5.532,3.13,7.478,-60.523,-13.4,-6.195,2.306,-0.12,67.411,-9.677,-4.237,0.503,,,,,,,,,,,,2.573,-7.317,-2.968,50.001,5.622,5.797,-107.278,2.66,2.952,21.215,-40.57,Black,Purple,,,,,{165923E2-AB34-4D7B-A1D5-4FC4D71E5BEE},0.12,2.306,
116,9/11/2021,15:37:39,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,68.887,5.308,0.429,2135,45.653,7:30,5.203,3.199,7.669,-62.842,-9.256,-7.797,4.743,2.934,62.858,-6.908,-1.093,0.535,,,,,,,,,,,,4.624,-6.017,-3.218,50.001,5.452,-0.623,-100.331,8.29,4.676,17.423,-38.258,Black,Purple,,,,,{FBEBE7C0-B61B-4AC2-BF99-AD90BF389F26},-2.934,4.743,
117,9/11/2021,15:37:51,0,0,Tom Rioux,{57EEE1CC-35B6-43E3-BD61-1594D8A31C02},R,Purple,Dominic Monico,{D0C5D75B-96AE-40E6-B5AA-D3F30DD82EE5},R,Black,-,,Bottom,,,,,,,,,,,,,84.956,1.36,-1.202,2373,214.946,1:15,6.018,3.14,7.323,-27.242,8.455,6.872,4.977,2.627,76.584,-3.931,0.135,0.438,,,,,,,,,,,,-4.297,5.172,-3.075,50.001,6.086,2.436,-123.457,2.325,-6.543,27.627,-24.298,Black,Purple,,,,,{DD19B00B-7F76-4004-91E0-98FD8AAF2CC4},-2.627,4.977,
