No,Date,Time,PA of Inning,Pitch of PA,Pitcher,Pitcher ID,Pitcher Handedness,Pitcher Team,Batter,Batter ID,Batter Handedness,Batter Team,Pitch Set,Col15,Top/Bottom,Col17,Col18,Col19,Pitch Type,Col21,Pitch Call,Col23,Col24,Col25,Col26,Col27,Notes,Pitch Speed [mph],Pitch Launch (V) [°],Pitch Launch (H) [°],Pitch Spin [rpm],Pitch Spin Direction [°],Pitch Spin Tilt,Pitch Release Height [ft],Pitch Release Side [ft],Pitch Extension [ft],Pitch Break (V) [in],Pitch Break Ind (V) [in],Pitch Break (H) [in],Pitch Strike Zone - Height [ft],Pitch Strike Zone - Offset [ft],Pitch Zone Speed [mph],Pitch Approach (V) [°],Pitch Approach (H) [°],Pitch Time [s],Hit Ball Speed [mph],Hit Ball Launch (V) [°],Hit Ball Launch (H) [°],Hit Spin [rpm],Col51,Col52,Col53,Hit Carry Distance [ft],Col55,Col56,Hit Ball Flight Time [s],pfxx [in],pfxz [in],x0 [ft],y0 [ft],z0 [ft],vx0 [ft/s],vy0 [ft/s],vz0 [ft/s],ax [ft/s²],ay [ft/s²],az [ft/s²],Home Team,Away Team,Col71,Col72,Col73,Col74,GUID,px [ft],pz [ft],Supervisor
40,9/11/2021,9:22:30,0,0,Harrison Nichols,{8C2155FD-431C-412A-9D59-0390467BFBFB},R,Royal,Dylan Firmin,{0FE24019-BCF6-4785-BAE6-670E9D4BFB82},R,Navy,-,,Top,,,,,,,,,,,,,73.495,0.02,-2.804,1636,235.672,1:45,6.113,3.258,7.333,-38.555,9.44,16.363,2.918,2.088,66.559,-7.433,0.375,0.507,,,,,,,,,,,,-10.207,6.355,-3.108,50.001,6.103,4.904,-106.551,-0.703,-11.589,20.412,-24.959,Royal,Navy,,,,,{2251A479-7F5C-439E-A058-F1265560EE43},-2.088,2.918,
41,9/11/2021,9:23:30,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Mike  Seibert,{4AD65270-3D70-4BE0-A2F5-F85295C487B2},R,Royal,-,,Bottom,,,,,,,,,,,,,68.127,0.235,-4.809,1235,223.579,1:30,6.743,4.105,7.263,-38.695,18.142,19.076,3.731,1.335,61.428,-7.226,-1.122,0.551,,,,,,,,,,,,-12.305,11.274,-3.839,50.001,6.745,7.908,-98.089,-0.295,-11.879,16.836,-21.291,Royal,Navy,,,,,{C6FD760B-2C31-4983-9C46-2300C36CFBEF},-1.335,3.731,
42,9/11/2021,9:23:40,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Mike  Seibert,{4AD65270-3D70-4BE0-A2F5-F85295C487B2},R,Royal,-,,Bottom,,,,,,,,,,,,,71.078,2.644,-5.903,1486,302.737,4:00,5.376,3.334,7.575,-59.518,-7.749,9.29,2.808,-1.217,64.289,-8.861,-4.104,0.527,,,,,,,,,,,,-7.179,-4.27,-3.034,50.001,5.497,10.405,-102.18,3.723,-7.505,18.58,-36.638,Royal,Navy,,,,,{227E8830-63D2-4DC3-A4EA-A1BB35FB0FE4},1.217,2.808,
43,9/11/2021,9:24:47,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Mike  Seibert,{4AD65270-3D70-4BE0-A2F5-F85295C487B2},R,Royal,-,,Bottom,,,,,,,,,,,,,73.677,1.748,-0.642,1690,37.209,7:15,5.706,2.436,7.51,-56.133,-8.832,-5.327,2.602,1.414,66.97,-9.132,-1.682,0.504,81.074,25.116,-4.643,315,,,,315.629,,,3.932,2.852,-4.591,-2.401,50.001,5.783,1.296,-106.965,2.24,3.254,21.045,-37.413,Royal,Navy,,,,,{F330EB69-12C0-46D0-808D-0EB5F3C391DB},-1.414,2.602,
44,9/11/2021,9:25:41,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Harrison Tucker,{F1E4F569-E29E-486F-AAFF-DF6309CF5F72},R,Royal,-,,Bottom,,,,,,,,,,,,,73.9,0.475,-3.973,1768,214.861,1:15,7.054,3.16,7.875,-29.603,17.319,13.557,5.013,0.733,65.792,-5.348,-1.304,0.504,,,,,,,,,,,,-9.266,11.147,-2.981,50.001,7.07,7.19,-106.666,0.41,-10.438,22.147,-19.618,Royal,Navy,,,,,{D50B334F-5307-4FC7-9094-688EF4380465},-0.733,5.013,
45,9/11/2021,9:25:56,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Jake Pynn,{DB5D4A74-2A9F-4A72-B06E-EE525C12AB3B},R,Royal,-,,Bottom,,,,,,,,,,,,,72.404,2.675,-4.063,1811,304.819,4:15,5.281,3.644,7.62,-59.052,-9.728,11.238,2.771,0.925,65.379,-8.802,-1.869,0.515,75.449,38.002,-19.702,322,,,,300.377,,,4.658,-7.797,-5.39,-3.442,50.001,5.402,7.234,-104.572,3.88,-8.497,20.227,-38.048,Royal,Navy,,,,,{66F50770-C783-4804-9DE1-4AECF3BF1EBA},-0.925,2.771,
46,9/11/2021,9:26:16,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Zack Ly,{3802117E-B25D-4FE0-97A1-FDA8B5B4A59F},R,Royal,-,,Bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal,Navy,,,,,{A96EAE08-CF75-481A-B1EA-E887D702DB0D},,,
47,9/11/2021,9:26:37,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Zack Ly,{3802117E-B25D-4FE0-97A1-FDA8B5B4A59F},R,Royal,-,,Bottom,,,,,,,,,,,,,58.992,5.34,-2.069,1819,80.433,8:45,6.075,3.952,7.656,-80.012,-6.023,-13.249,4.218,0.99,52.909,-10.308,-4.678,0.635,,,,,,,,,,,,6.896,-3.3,-3.847,50.001,6.323,3.267,-85.395,6.89,4.92,15.459,-34.528,Royal,Navy,,,,,{43C51551-C7F8-4205-A120-015D98B7F121},-0.99,4.218,
48,9/11/2021,9:26:50,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Evan Brenner,{FC45EB0B-A228-417E-858C-50EB8DFBE37A},R,Royal,-,,Bottom,,,,,,,,,,,,,58.209,4.528,-0.598,1865,110.091,9:45,6.655,3.1,7.337,-70.18,6.175,-29.403,4.905,0.109,51.888,-9.183,-6.377,0.648,,,,,,,,,,,,16.635,4.359,-3.058,50.001,6.886,1.317,-84.515,5.654,11.512,16.142,-29.157,Royal,Navy,,,,,{9345804B-7B1D-45FB-8D1B-CB4B1FBA1F6A},-0.109,4.905,
49,9/11/2021,9:26:59,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Dylan Brenner,{7E7D05ED-78A9-4E19-B3B2-1B9678556F3E},R,Royal,-,,Bottom,,,,,,,,,,,,,56.706,3.229,-1.085,1390,191.552,12:30,6.71,-4.912,2.373,,,,6.312,-4.978,50.072,-4.49,1.082,0.728,,,,,,,,,,,,-6.181,27.366,5.047,50.001,7.102,1.161,-81.229,3.237,-4.042,12.758,-14.281,Royal,Navy,,,,,{78D383C5-45BB-4E17-A636-EB42277E0FA5},4.978,6.312,
50,9/11/2021,9:27:23,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Dylan Brenner,{7E7D05ED-78A9-4E19-B3B2-1B9678556F3E},R,Royal,-,,Bottom,,,,,,,,,,,,,75.122,-2.469,-4.952,1885,198.844,12:45,6.973,3.378,7.53,-13.718,32.378,11.692,3.599,-0.114,67.169,-5.143,-2.676,0.498,,,,,,,,,,,,-8.345,20.47,-3.124,50.001,6.841,9.172,-108.329,-4.94,-9.748,21.909,-8.262,Royal,Navy,,,,,{C23A709A-C49D-4EC9-BABC-B066F3A6C481},0.114,3.599,
51,9/11/2021,9:27:35,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Dylan Brenner,{7E7D05ED-78A9-4E19-B3B2-1B9678556F3E},R,Royal,-,,Bottom,,,,,,,,,,,,,74.924,0.333,-4.358,1864,267.034,3:00,6.711,3.148,7.215,-47.987,-0.901,16.252,3.015,0.549,67.535,-8.905,-1.212,0.503,,,,,,,,,,,,-10.611,0.367,-2.902,50.001,6.716,7.891,-107.807,-0.331,-12.319,21.103,-31.749,Royal,Navy,,,,,{80BFE09F-C7B6-4390-A46B-2375A55DBB75},-0.549,3.015,
52,9/11/2021,9:28:09,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Dylan Brenner,{7E7D05ED-78A9-4E19-B3B2-1B9678556F3E},R,Royal,-,,Bottom,,,,,,,,,,,,,68.772,0.569,-4.947,1548,251.555,2:30,6.234,3.466,7.615,-49.981,4.602,19.788,2.582,0.66,62.324,-9.123,-1.09,0.541,,,,,,,,,,,,-12.976,3.597,-3.222,50.001,6.251,8.283,-99.447,0.169,-12.817,17.98,-28.621,Royal,Navy,,,,,{B9D577B1-BC50-4CA0-8F65-BD0938291539},-0.66,2.582,
53,9/11/2021,9:28:19,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Dylan Brenner,{7E7D05ED-78A9-4E19-B3B2-1B9678556F3E},R,Royal,-,,Bottom,,,,,,,,,,,,,71.473,3.488,-2.353,2363,297.281,4:00,5.82,3.37,7.308,-58.754,-7.57,12.104,4.082,2.251,65.183,-7.818,-0.014,0.521,,,,,,,,,,,,-7.549,-4.564,-3.242,50.001,5.997,4.019,-103.355,5.196,-8.146,17.615,-37.099,Royal,Navy,,,,,{C06ED0BD-9450-4CCA-9E82-FEE7FB77D85B},-2.251,4.082,
54,9/11/2021,9:28:30,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Dylan Brenner,{7E7D05ED-78A9-4E19-B3B2-1B9678556F3E},R,Royal,-,,Bottom,,,,,,,,,,,,,69.287,3.16,-3.55,1577,308.648,4:15,5.692,3.941,7.286,-73.363,-19.031,21.888,2.444,2.551,63.776,-10.885,0.678,0.538,,,,,,,,,,,,-13.453,-10.89,-3.748,50.001,5.849,5.821,-100.317,4.197,-13.661,16.747,-43.233,Royal,Navy,,,,,{0E7BDB66-A914-42F2-977B-EF16E33FA56A},-2.551,2.444,
55,9/11/2021,9:28:41,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Dylan Brenner,{7E7D05ED-78A9-4E19-B3B2-1B9678556F3E},R,Royal,-,,Bottom,,,,,,,,,,,,,61.437,3.303,-2.316,1031,266.133,2:45,5.705,3.899,8.07,-67.722,-0.974,17.089,3.009,3.26,56.248,-9.917,1.046,0.597,,,,,,,,,,,,-10.713,-0.359,-3.804,50.001,5.834,3.391,-89.224,4.294,-8.553,13.989,-32.46,Royal,Navy,,,,,{45BB749C-C173-47F1-9C2C-FD879A685EB3},-3.26,3.009,
56,9/11/2021,9:28:52,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Dylan Brenner,{7E7D05ED-78A9-4E19-B3B2-1B9678556F3E},R,Royal,-,,Bottom,,,,,,,,,,,,,64.008,2.878,-4.577,1602,203.237,12:45,5.936,3.698,7.127,-59.603,4.789,3.357,3.59,-0.182,57.287,-8.647,-3.926,0.591,,,,,,,,,,,,-3.536,3.393,-3.429,50.001,6.087,7.337,-92.375,3.624,-2.975,17.14,-29.32,Royal,Navy,,,,,{A6DE8A31-4FDA-4FC1-9726-A3DD962BD1ED},0.182,3.59,
57,9/11/2021,9:29:04,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Dylan Brenner,{7E7D05ED-78A9-4E19-B3B2-1B9678556F3E},R,Royal,-,,Bottom,,,,,,,,,,,,,74.229,-2.395,-3.145,1710,202.702,12:45,6.273,3.453,7.104,-27.495,20.277,9.365,1.804,1.377,66.477,-7.698,-1.327,0.508,,,,,,,,,,,,-6.378,13.502,-3.27,50.001,6.122,5.7,-107.201,-5.051,-7.262,22.243,-16.8,Royal,Navy,,,,,{8266EBA0-8F5E-41C8-A4C4-192F82CCEC68},-1.377,1.804,
58,9/11/2021,9:29:11,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Dylan Brenner,{7E7D05ED-78A9-4E19-B3B2-1B9678556F3E},R,Royal,-,,Bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal,Navy,,,,,{81FC7357-F015-4AA3-8E6C-84E38B83866D},,,
59,9/11/2021,9:29:28,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Dylan Brenner,{7E7D05ED-78A9-4E19-B3B2-1B9678556F3E},R,Royal,-,,Bottom,,,,,,,,,,,,,62.842,2.766,-3.688,1781,242.191,2:00,5.923,3.487,7.468,-65.036,0.527,5.493,3.002,0.617,57.132,-9.813,-2.62,0.593,52.659,58.62,32.658,311,,,,154.339,,,4.646,-4.343,0.753,-3.293,50.001,6.052,5.783,-91.053,3.386,-3.589,15.307,-31.552,Royal,Navy,,,,,{92C9CB12-FF5B-4FA1-B6C8-486664EA3FE3},-0.617,3.002,
60,9/11/2021,9:29:59,0,0,Harrison Nichols,{8C2155FD-431C-412A-9D59-0390467BFBFB},R,Royal,Jake Lammi,{ABB5A60A-2A3A-453C-9618-DD409E133DA7},R,Navy,-,,Top,,,,,,,,,,,,,65.872,3.314,-3.606,1638,63.866,8:15,5.846,3.209,6.946,-67.035,-6.419,-9.073,3.285,-0.833,60.345,-9.478,-5.345,0.57,,,,,,,,,,,,3.978,-3.512,-2.982,50.001,6.029,6.195,-95.567,4.268,3.639,16.243,-35.386,Royal,Navy,,,,,{C40C3A3E-22D1-4704-9CA9-E76C6475007C},0.833,3.285,
61,9/11/2021,9:30:12,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Dylan Brenner,{7E7D05ED-78A9-4E19-B3B2-1B9678556F3E},R,Royal,-,,Bottom,,,,,,,,,,,,,75.046,0.57,-2.741,1873,266.831,3:00,5.945,3.079,7.339,-47.108,-1.09,12.39,2.535,1.635,67.97,-8.537,-0.33,0.498,,,,,,,,,,,,-7.951,0.204,-2.931,50.001,5.963,4.966,-108.788,0.165,-9.384,21.779,-31.934,Royal,Navy,,,,,{945DF1A7-A47A-4BFB-92CE-69F09EE103D2},-1.635,2.535,
62,9/11/2021,9:30:23,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Braden Simard ,{0AE700A2-7F68-4FA3-9406-6831327BC5A5},R,Royal,-,,Bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal,Navy,,,,,{7F73D156-2861-4054-A37E-9CAE2281B1D6},,,
63,9/11/2021,9:30:44,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Harrison Nichols,{8C2155FD-431C-412A-9D59-0390467BFBFB},R,Royal,-,,Bottom,,,,,,,,,,,,,63.921,2.249,-3.253,1979,220.22,1:15,5.985,3.39,7.732,-55.706,6.707,7.955,3.363,1.134,57.628,-8.644,-1.69,0.581,,,,,,,,,,,,-5.741,4.659,-3.234,50.001,6.082,5.16,-92.845,2.834,-4.894,16.919,-28.202,Royal,Navy,,,,,{25750E8A-12DC-4C90-BA0E-C6274476C8E0},-1.134,3.363,
64,9/11/2021,9:31:27,0,0,Harrison Nichols,{8C2155FD-431C-412A-9D59-0390467BFBFB},R,Royal,Austin Brune,{0D293BE8-DD3E-4E5B-84AE-8DA8124561F9},R,Navy,-,,Top,,,,,,,,,,,,,73.749,-0.41,-3.582,1811,209.962,1:00,6.461,3.635,7.381,-28.201,19.513,11.804,3.74,1.382,67.604,-5.829,-1.309,0.502,,,,,,,,,,,,-7.654,11.735,-3.443,50.001,6.43,6.463,-106.873,-1.309,-8.901,17.467,-18.528,Royal,Navy,,,,,{17C60489-A594-4ED6-B2AC-19345A8B15AB},-1.382,3.74,
65,9/11/2021,9:31:36,0,0,Harrison Nichols,{8C2155FD-431C-412A-9D59-0390467BFBFB},R,Royal,Dean Pons Jr,{D048E789-3542-487F-B84E-EB22F3274B77},R,Navy,-,,Top,,,,,,,,,,,,,73.994,-1.993,-4.459,2019,183.958,12:15,6.643,3.783,7.092,-18.344,29.68,2.111,3.3,-0.095,68.089,-5.483,-4.057,0.503,,,,,,,,,,,,-2.313,17.624,-3.518,50.001,6.518,8.31,-107.137,-4.123,-2.713,16.939,-11.505,Royal,Navy,,,,,{3A3BE3C7-4A3C-4274-A4C5-3AE4D790ACE0},0.095,3.3,
66,9/11/2021,9:31:44,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Dylan Brenner,{7E7D05ED-78A9-4E19-B3B2-1B9678556F3E},R,Royal,-,,Bottom,,,,,,,,,,,,,63.052,3.069,-2.613,1783,90.481,9:00,6.087,3.553,7.077,-67.981,-1.898,-13.061,3.214,0.091,57.808,-9.921,-5.125,0.594,,,,,,,,,,,,6.569,-0.863,-3.393,50.001,6.248,4.4,-91.362,3.705,5.498,14.693,-32.896,Royal,Navy,,,,,{A0541808-A87D-4F4D-874E-2C5D9F6B0A49},-0.091,3.214,
67,9/11/2021,9:33:13,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Braden Simard ,{0AE700A2-7F68-4FA3-9406-6831327BC5A5},R,Royal,-,,Bottom,,,,,,,,,,,,,74.257,-0.401,-3.717,1921,179.347,12:00,6.077,3.755,7.658,-27.687,18.532,-0.222,3.409,0.395,68.461,-5.739,-3.76,0.494,,,,,,,,,,,,-0.847,11.269,-3.57,50.001,6.051,7.023,-108.032,-1.254,-1.007,17.832,-18.783,Royal,Navy,,,,,{ACE61BF6-C116-422E-B81E-FC1213FA9C20},-0.395,3.409,
68,9/11/2021,9:33:24,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Brandon Metivier,{24EA10D4-441E-42E0-A9EA-3CB66CEC21E7},R,Royal,-,,Bottom,,,,,,,,,,,,,75.097,0.849,-4.094,1913,122.112,10:00,5.266,4.029,7.601,-45.401,0.065,-1.947,2.247,0.182,69.05,-7.895,-4.47,0.491,,,,,,,,,,,,-0.033,0.462,-3.821,50.001,5.298,7.837,-108.996,0.789,-0.04,19.332,-31.619,Royal,Navy,,,,,{87DE88FD-556C-4B6D-AB0B-2C679A83C109},-0.182,2.247,
69,9/11/2021,9:33:37,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Brandon Metivier,{24EA10D4-441E-42E0-A9EA-3CB66CEC21E7},R,Royal,-,,Bottom,,,,,,,,,,,,,75.219,0.914,-3.432,1893,206.081,12:45,5.812,3.916,7.486,-33.567,11.847,6.246,3.839,1.342,69.167,-5.55,-2.228,0.49,88.775,-2.321,12.952,458,,,,46.771,,,0.388,-4.464,7.031,-3.737,50.001,5.851,6.437,-109.316,1.105,-5.433,18.222,-23.617,Royal,Navy,,,,,{065DA334-CF95-454F-8C65-9DD1979A35BB},-1.342,3.839,
70,9/11/2021,9:34:10,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Brandon Metivier,{24EA10D4-441E-42E0-A9EA-3CB66CEC21E7},R,Royal,-,,Bottom,,,,,,,,,,,,,74.643,1.739,-0.031,1969,55.078,7:45,5.753,3.576,7.362,-49.823,-3.761,-4.405,3.172,3.181,69.438,-7.794,-0.878,0.492,,,,,,,,,,,,2.493,-2.176,-3.573,50.001,5.834,0.146,-108.828,2.319,3.022,17.132,-34.812,Royal,Navy,,,,,{8CA9071C-858F-4D2D-B326-2B94478970F1},-3.181,3.172,
71,9/11/2021,9:34:21,0,0,Nicholas Nasiff,{EAA0FFDB-B2F5-4623-A6AE-E291598A2BC8},R,Navy,Harrison Nichols,{8C2155FD-431C-412A-9D59-0390467BFBFB},R,Royal,-,,Bottom,,,,,,,,,,,,,74.434,-0.063,-4.293,2001,230.969,1:45,5.497,4.198,7.482,-34.965,11.476,15.038,2.527,1.577,68.855,-6.77,-1.402,0.494,,,,,,,,,,,,-9.638,6.949,-3.975,50.001,5.485,7.834,-108.157,-0.783,-11.54,16.952,-23.854,Royal,Navy,,,,,{07F7EB29-C88A-4C1B-8824-3FBEA5DEEC40},-1.577,2.527,
72,9/11/2021,9:34:45,0,0,Colin Esnminger,{B3AECEE6-7A67-4556-91C4-52FF851091D3},R,Navy,Tommy Ahlers,{30B78B97-7857-4BED-8F71-B6963C51DA81},R,Royal,-,,Bottom,,,,,,,,,,,,,75.406,0.536,-3.11,1862,229.022,1:45,6.298,4.4,7.647,-32.954,11.914,14.526,4.033,2.816,69.678,-5.815,-0.304,0.486,,,,,,,,,,,,-9.102,7.092,-4.248,50.001,6.316,5.691,-109.669,0.424,-11.207,17.402,-23.442,Royal,Navy,,,,,{3598874D-C911-470D-898B-48263CADB05A},-2.816,4.033,
73,9/11/2021,9:34:58,0,0,Colin Esnminger,{B3AECEE6-7A67-4556-91C4-52FF851091D3},R,Navy,Brandon Metivier,{24EA10D4-441E-42E0-A9EA-3CB66CEC21E7},R,Royal,-,,Bottom,,,,,,,,,,,,,63.948,3.795,-1.433,1900,58.785,8:00,5.915,3.83,7.118,-75.206,-11.218,-15.58,3.096,1.231,58.941,-10.566,-4.433,0.584,77.756,13.368,14.04,319,,,,181.844,,,1.935,8.374,-6.456,-3.74,50.001,6.115,2.599,-92.789,4.82,7.253,14.727,-37.765,Royal,Navy,,,,,{1872AF2E-5750-48BB-8BB2-25C475F133F4},-1.231,3.096,
74,9/11/2021,9:35:45,0,0,Colin Esnminger,{B3AECEE6-7A67-4556-91C4-52FF851091D3},R,Navy,Dom Pucci,{3E498F05-271D-46CA-931B-79A28EEA5E8D},R,Royal,-,,Bottom,,,,,,,,,,,,,74.898,-0.967,-4.525,1842,191.394,12:30,5.235,4.07,7.823,-30.373,14.955,3.247,1.837,0.283,68.716,-6.844,-3.895,0.49,,,,,,,,,,,,-3.141,9.571,-3.859,50.001,5.184,8.549,-108.719,-2.357,-3.759,19.071,-20.72,Royal,Navy,,,,,{A5FB29AC-47F3-4511-BDAF-91F1B897F6F7},-0.283,1.837,
75,9/11/2021,9:36:03,0,0,Colin Esnminger,{B3AECEE6-7A67-4556-91C4-52FF851091D3},R,Navy,Braden Simard ,{0AE700A2-7F68-4FA3-9406-6831327BC5A5},R,Royal,-,,Bottom,,,,,,,,,,,,,73.352,0.979,-3.867,1798,208.932,1:00,5.655,3.891,7.967,-32.549,14.57,8.628,3.818,1.155,67.147,-5.353,-2.187,0.499,,,,,,,,,,,,-6.056,8.79,-3.722,50.001,5.692,7.053,-106.376,1.305,-6.963,17.655,-22.068,Royal,Navy,,,,,{CA831BED-DB4C-4853-89C3-1A87F56FB7E0},-1.155,3.818,
76,9/11/2021,9:36:15,0,0,Colin Esnminger,{B3AECEE6-7A67-4556-91C4-52FF851091D3},R,Navy,Aiden Crogan,{7A3CDD07-607B-470D-8415-096EC3AA155C},R,Royal,-,,Bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal,Navy,,,,,{E7D81D4D-77A1-4500-A631-127021779510},,,
77,9/11/2021,9:36:39,0,0,Colin Esnminger,{B3AECEE6-7A67-4556-91C4-52FF851091D3},R,Navy,Zack Ly,{3802117E-B25D-4FE0-97A1-FDA8B5B4A59F},R,Royal,-,,Bottom,,,,,,,,,,,,,75.545,-6.681,-4.24,1775,202.997,12:45,8.535,3.898,7.346,-30.399,16.272,6.717,,,71.633,-12.3,-2.968,,,,,,,,,,,,,-4.547,10.199,-3.666,50.001,8.155,7.893,-108.296,-13.334,-5.593,12.548,-19.628,Royal,Navy,,,,,{40E014BF-610F-4602-AA46-2250C96F2068},-0.622,-0.076,
78,9/11/2021,9:37:09,0,0,Colin Esnminger,{B3AECEE6-7A67-4556-91C4-52FF851091D3},R,Navy,Owen Duggan,{3A7260BF-6626-4428-B8BC-2B37801E5AA3},R,Royal,-,,Bottom,,,,,,,,,,,,,67.575,-2.75,-5.851,1247,248.992,2:15,6.387,3.98,6.983,-42.338,16.473,44.199,0.343,2.324,62.663,-10.704,2.557,0.555,,,,,,,,,,,,-26.122,10.236,-3.635,50.001,6.202,9.082,-97.06,-5.514,-25.268,13.189,-22.273,Royal,Navy,,,,,{DC8A8FDA-4EB6-415E-AAFA-B5BBF8ACAF61},-2.324,0.343,
79,9/11/2021,9:37:33,0,0,Colin Esnminger,{B3AECEE6-7A67-4556-91C4-52FF851091D3},R,Navy,Owen Duggan,{3A7260BF-6626-4428-B8BC-2B37801E5AA3},R,Royal,-,,Bottom,,,,,,,,,,,,,73.097,0.14,-2.772,1763,255.468,2:30,6.318,4.011,7.621,-45.92,1.932,10.948,2.617,2.432,67.664,-8.687,-0.653,0.503,,,,,,,,,,,,-7.004,1.589,-3.874,50.001,6.314,4.948,-106.25,-0.559,-8.055,17.149,-30.346,Royal,Navy,,,,,{2E044BA8-74DF-4945-B53D-85078F7FFCE2},-2.432,2.617,
80,9/11/2021,9:37:52,0,0,Colin Esnminger,{B3AECEE6-7A67-4556-91C4-52FF851091D3},R,Navy,Owen Duggan,{3A7260BF-6626-4428-B8BC-2B37801E5AA3},R,Royal,-,,Bottom,,,,,,,,,,,,,64.726,3.929,-1.667,1864,66.464,8:15,5.779,3.467,7.152,-67.966,-5.621,-9.055,3.684,1.201,59.397,-9.093,-3.412,0.576,77.816,15.511,33.025,328,,,,188.533,,,2.07,4.63,-3.378,-3.367,50.001,5.988,2.896,-93.938,5.242,4.115,14.933,-35.177,Royal,Navy,,,,,{9496A804-F162-4BA3-A59F-2F534B59B87F},-1.201,3.684,
81,9/11/2021,9:38:26,0,0,Colin Esnminger,{B3AECEE6-7A67-4556-91C4-52FF851091D3},R,Navy,Owen Duggan,{3A7260BF-6626-4428-B8BC-2B37801E5AA3},R,Royal,-,,Bottom,,,,,,,,,,,,,60.838,3.841,-0.743,1708,121.491,10:00,6.394,3.473,7.331,-66.118,3.533,-8.938,4.359,2.057,55.851,-8.893,-2.475,0.609,,,,,,,,,,,,4.867,1.979,-3.43,50.001,6.587,1.293,-88.603,4.891,3.84,13.513,-30.613,Royal,Navy,,,,,{500F3FDB-FF7E-435C-AFB1-8EDB499B5CFD},-2.057,4.359,
82,9/11/2021,9:38:41,0,0,Colin Esnminger,{B3AECEE6-7A67-4556-91C4-52FF851091D3},R,Navy,Owen Duggan,{3A7260BF-6626-4428-B8BC-2B37801E5AA3},R,Royal,-,,Bottom,,,,,,,,,,,,,74.054,1.212,-2.097,1785,212.246,1:00,5.872,3.552,7.659,-34.202,12.247,8.193,4.111,2.351,68.373,-5.388,-0.513,0.494,,,,,,,,,,,,-5.226,7.147,-3.45,50.001,5.924,3.8,-107.769,1.668,-6.208,16.953,-23.684,Royal,Navy,,,,,{1740FED8-124E-4753-B5D4-FCB6825FAFDA},-2.351,4.111,
